"","id","zip","stratum2","region","stratum2014","region2014","r_stratum2014","psu","ssu","wsel0","wsel","wr_19_4","wr_19_5","wave","qtype","year","year_m","sdt1","sdt2","a1","a2y","a2m","a3city","a3zip","a4city","a4zip","a5","a5city","a5zip","a6","a7","ka7","a8","ka8","a9","ka9","a10","a11","ka11","a12","a12a","a13","a14","a1501","a1502","a1503","a1504","a1505","a1506","a1507","a1508","ka15","a16","a17","a18","a19","ka19","a20","ka20","a20a","a20a1","a21","ka21","a22","ka22","a23","ka23","a24","ka24","b1","b2","b3","b4","b5","b6","b7a","b7b","b7c","b7d","b8a","b8b","b8c","b8d","b9a","b9b","b10","b1101","b1102","b1103","b1104","b1105","b1106","b1107","b1108","b1197","b12a","b12b","kb12b","b13a","b13b","b13c","b13d","b13e","b13f","b13g","b14a","b14b","b14c","b14d","b14e","b14f","b14g","b15a1","b15a2","b15a3","b15a4","b15a5","b15a6","b15a7","b15b1","b15b2","b15b3","b15b4","b15b5","b15b6","b15b7","b15c1","b15c2","b15c3","b15c4","b15c5","b15c6","b15c7","b16","b17","b18","b19","b20a","b20b","b20c","b21a","b21b","b21c","b21d","b22","b23a","b23b","b23c","c1","c2","c3a","c3b","c3c","c3d","c3e","c3f","c3g","c3h","c3i","kc3i","d1","kd1","d2","d3","e1","e2","e3","e4","f1","f1a","f2","f2a","f3","f3a","f4","f4a","f5","f6","f7","f8a","f8b","f8c","f9","f10a","f10b","f10c","f10d","f10e","f11a","f11b","f11c","f12","kf12","f13a","f13b","f13c","f13d","f13e","f13f","f13g","f13h","f13i","g1","g2h","g2m","g2","g3a","g3b","g3c","g4","g5","kg5","g6","kg6","g7h","g7m","g7","g8a","g8b","g8c","g9a","g9b","g9c","g10","g10a","g11","g11a","h1","kh1","h2city","h2zip","h3a3","h3b4","h3b5","h3b5isco88","h4","h5","h6","kh6","h6a","h7","h7a","kh7a","h8","h9y","h9m","h10","h11","kh11","h12","h13a3","h13b4","h13b5","h13b5isco88","h13c","h14","h15","h15a","h16","h1701","h1702","h1703","h1704","h1705","h1706","h1707","h1708","h1709","h1710","h1711","h1712","h1713","h1714","h1715","h1716","h1717","h1718","h1719","h1720","h1721","h1722","h1723","h1724","h1725","kh17","h18","h18a","h19","h20","h21","h22","h23","h24","h25","h26","h27","h28","edt1","edt2","a2n","a13n","a18n","a18n2","f2an","f4an","g2n","g7n","h3a3n","h3b4n","h3b5n","h3b5isco88n","h8n","h9n","h12n","h13a3n","h13b4n","h13b5n","h13b5isco88n","h16n","h18n"
"1786",830414,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.06446184919897,1.05951175316106,"0704","卷二",2018,107,903,1805,2,42,10,16,912,16,912,1,15,830,2,2,"",2,"",1,"",2,4,"",1,96,9,2,96,96,96,96,96,96,96,96,"",1,3,96,96,"",96,"",96,96,96,"",96,"",6,"",1,"",4,1,4,4,2,2,2,3,2,2,6,2,2,2,6,6,7,1,0,1,1,1,0,0,0,0,4,97,"",1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,5,3,2,2,6,6,6,4,7,7,7,1,1,1,1,3,1,4,4,4,4,4,"",2,"",4,1,2,2,1,4,2,96,2,996,1,5,2,9996,3,97,97,2,1,2,3,2,2,6,6,2,2,2,2,3,"",6,6,6,6,2,2,2,2,1,1,3,30,210,1,1,8,1,1,"",7,"",1,0,60,9,9,9,1,2,7,4,96,4,96,12,"",96,9996,450,332,3322,3415,6,1,1,"",5,2,96,"",48,6,0,5,96,"",996,996,996,9996,9996,96,96,96,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"",1,0,5,3,3,2,2,4,2,24,96,97,903,1848,6,2,96,96,96,96,5,2,7,3,3,3,5,4,96,96,96,96,96,6,2
"1787",830415,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.24613432059396,1.26013778766806,"0704","卷二",2018,107,817,2039,2,60,3,15,830,15,830,1,15,830,2,4,"",4,"",2,"",2,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,1,53,1,"",10,"",1,96,1,"",1,"",2,"",3,"",3,3,2,2,6,1,5,2,5,3,6,2,3,3,6,6,3,0,0,1,1,1,0,0,0,0,4,1,"",1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,6,5,6,4,4,5,5,3,6,6,6,2,3,1,1,2,3,3,3,3,2,4,"",2,"",3,1,1,3,4,4,2,96,2,996,1,7,2,9996,2,2,2,1,1,1,4,2,5,6,6,3,2,6,2,1,"",5,6,6,4,6,6,5,6,2,1,1,0,60,10,4,3,1,2,"",4,"",0,30,30,4,4,1,1,4,5,4,96,4,96,11,"",96,9996,560,531,5223,5220,2,2,1,"",5,2,96,"",40,0,8,2,1,"",45,640,432,4211,4212,3,1,1,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2,0,5,3,3,2,3,4,1,24,7,7,817,2115,4,2,5,7,96,96,2,1,9,5,5,5,4,2,5,11,4,4,4,3,3
"1788",830417,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.06340642898111,1.05229306833701,"0704","卷二",2018,107,805,1909,1,83,4,15,830,15,830,1,15,830,2,1,"",1,"",4,"",3,19,"",2,96,16,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",8,"",8,"",2,2,3,2,2,1,5,4,5,5,6,2,4,5,3,2,3,1,1,1,0,1,1,0,0,0,2,6,"",2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,5,3,6,2,2,4,2,3,3,5,5,2,1,1,2,2,2,2,2,3,3,4,"",2,"",2,1,2,2,1,3,2,96,2,996,2,96,2,9996,2,1,1,1,1,1,3,2,2,6,3,2,2,2,2,1,"",5,5,6,6,5,2,2,5,2,1,7,0,420,5,5,7,1,2,"",7,"",1,0,60,1,1,1,1,4,8,3,2,3,2,8,"",4,320,850,410,4419,4190,10,3,1,"",3,2,96,"",12,3,0,2,96,"",996,996,996,9996,9996,96,96,96,96,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,5,3,3,2,3,3,1,3,96,97,805,1945,2,3,96,96,96,96,8,2,16,4,4,4,2,3,96,96,96,96,96,3,1
"1789",830420,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.23981010881059,1.25724212181006,"0704","卷二",2018,107,805,2040,2,71,4,15,830,15,830,1,15,830,1,1,"",1,"",3,"",2,18,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,67,1,"",18,"",1,96,1,"",1,"",6,"",3,"",1,1,3,3,2,1,4,3,3,2,5,2,2,2,4,2,2,0,0,1,1,1,1,0,0,0,2,5,"",2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,7,2,6,2,2,2,2,7,5,5,6,2,3,1,3,2,3,1,1,3,1,4,"",2,"",2,1,2,2,3,3,1,4,1,1,1,4,1,1,2,2,2,1,1,1,2,2,1,6,5,2,2,2,2,2,"",5,5,4,2,2,2,2,2,2,1,3,0,180,5,1,5,1,3,"",4,"",5,0,300,4,1,1,4,6,3,1,2,4,96,1,"",15,813,860,222,2262,2224,7,1,1,"",5,97,97,"",40,10,0,3,1,"",40,470,222,2262,2224,3,1,1,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,2,5,3,3,2,2,2,1,7,7,12,805,2105,3,3,4,8,1,1,4,6,17,2,2,2,4,4,4,7,2,2,2,4,3
"1790",830422,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.18616827302701,1.19961506224157,"0704","卷二",2018,107,812,1915,2,58,11,15,830,15,830,1,15,830,1,4,"",1,"",1,"",3,18,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,3,96,96,"",96,"",96,96,96,"",96,"",6,"",1,"",2,2,1,4,6,1,2,2,3,5,2,2,2,3,6,2,1,1,0,1,1,1,1,0,0,0,4,5,"",1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,"disCH",2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,5,4,3,6,2,6,2,6,2,2,6,5,5,5,2,1,2,3,3,3,2,3,4,3,4,"",2,"",2,1,2,1,1,3,1,5,2,996,1,7,2,9996,3,2,2,1,1,1,3,1,5,6,6,2,2,6,6,1,"",7,5,7,7,1,1,3,5,1,1,3,0,180,5,4,6,1,2,"",4,"",6,0,360,4,5,1,2,4,6,4,96,4,96,1,"",15,802,660,332,3311,3411,11,1,1,"",5,2,96,"",40,19,8,1,96,"",996,996,996,9996,9996,96,96,96,96,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,0,5,3,2,2,3,2,1,7,96,7,812,1943,4,3,96,96,96,96,4,7,11,3,3,3,4,6,96,96,96,96,96,4,3
"1791",830423,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.18616827302701,1.19961506224157,"0704","卷二",2018,107,812,1752,2,57,4,20,880,20,880,1,15,830,1,1,"",1,"",9,"",96,12,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,58,1,"",8,"",1,96,1,"",1,"",3,"",1,"",3,1,1,4,3,2,2,2,2,2,6,5,2,2,2,2,1,0,0,1,1,1,1,0,0,0,4,5,"",2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,7,6,6,1,1,1,1,5,6,3,7,2,3,1,3,2,4,2,1,2,2,4,"",2,"",1,1,1,2,1,2,1,6,2,996,1,5,2,9996,1,1,1,1,1,1,2,1,5,6,6,2,1,1,1,1,"",6,7,7,7,6,1,1,6,1,1,6,0,360,5,2,5,1,2,"",3,"",6,0,360,4,6,6,6,2,5,4,96,4,96,1,"",15,830,320,531,5223,5220,6,1,1,"",5,2,96,"",44,0,1,1,1,"",49,470,532,5211,5230,1,6,96,96,5,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",1,0,3,3,2,2,2,2,1,4,5,8,812,1817,5,3,4,7,96,96,7,7,3,5,5,5,5,1,5,7,5,5,5,5,2
"1792",830424,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.20367814296191,1.19109279832461,"0704","卷二",2018,107,812,1820,1,67,3,16,900,3,242,1,15,830,1,1,"",4,"",9,"",96,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,69,1,"",20,"",1,96,1,"",2,"",10,"",8,"",2,3,3,3,2,2,2,3,2,2,6,3,6,2,2,2,1,1,0,1,1,1,0,0,0,0,2,5,"",2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,6,5,6,2,2,2,2,5,3,3,3,4,3,2,3,2,3,2,3,3,3,4,"",3,"",4,1,2,1,4,2,2,96,2,996,2,96,2,9996,1,3,3,1,1,1,3,1,2,7,2,2,1,1,1,1,"",6,6,6,6,2,2,6,7,1,1,1,30,90,5,5,5,3,2,"",7,"",3,0,180,4,4,6,1,6,4,4,96,4,96,1,"",15,801,640,311,3411,3432,10,1,1,"",5,3,5,"阿拉伯",40,15,2,2,1,"",40,850,202,2330,2331,3,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"",2,1,5,3,3,1,2,4,2,7,8,15,812,1845,4,3,3,8,96,96,3,4,11,3,3,3,4,5,4,16,2,2,2,4,3
"1793",830430,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.20367814296191,1.19109279832461,"0704","卷二",2018,107,810,1911,1,72,12,15,802,15,812,1,15,830,2,1,"",3,"",9,"",96,19,"",1,96,16,1,0,0,0,0,0,0,0,1,"南非",1,6,96,96,"",96,"",96,96,96,"",96,"",6,"",6,"",2,2,3,4,1,2,5,6,6,6,6,2,5,5,3,2,1,1,0,1,1,1,1,0,0,0,2,6,"",1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,6,6,6,2,2,4,3,5,1,1,1,3,3,1,3,3,3,3,3,3,3,4,"",2,"",2,1,2,2,4,4,2,96,2,996,1,7,2,9996,2,2,2,1,1,1,3,1,4,6,4,2,4,4,4,1,"",5,4,4,4,3,4,3,6,3,1,0,10,10,5,5,5,2,4,"",5,"",2,0,120,4,4,1,5,4,6,1,2,2,2,1,"",15,830,90,531,5223,5220,10,1,1,"",4,96,96,"",40,7,0,1,96,"",996,996,996,9996,9996,96,96,96,96,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,7,3,3,2,3,4,2,7,96,9,810,1943,3,3,96,96,96,96,1,3,3,5,5,5,4,4,96,96,96,96,96,3,1
"1794",830432,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.25368048464004,1.34860407997488,"0704","卷二",2018,107,1010,1523,1,29,7,29,3,29,3,1,15,830,2,4,"",4,"",9,"",96,19,"",1,96,16,2,96,96,96,96,96,96,96,96,"",1,1,33,1,"",4,"",1,96,2,"",2,"",2,"",2,"",4,3,4,4,3,2,2,1,2,2,6,2,2,2,2,6,5,1,0,1,0,0,0,0,0,0,4,1,"",1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,6,2,6,1,2,2,2,5,6,6,6,2,3,1,3,3,3,3,3,3,3,4,"",2,"",4,1,2,4,1,4,2,96,1,1,2,96,2,9996,3,97,3,1,1,1,1,1,1,6,6,2,1,3,3,5,"",2,5,6,6,2,1,2,2,1,1,6,0,360,8,8,1,5,2,"",7,"",0,0,0,96,96,96,96,96,96,96,96,96,96,10,"",96,9996,830,61,111,1251,11,1,1,"",1,96,96,"",44,22,0,5,10,"",44,260,820,8189,8290,2,1,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",4,0,2,4,2,3,3,5,1,24,24,6,1010,1606,7,3,7,5,1,96,7,0,15,10,10,1,5,7,5,3,8,8,8,2,5
"1795",830435,830,2,5,2,5,51,3,2,1.070514173,1.02369199789965,1.24613432059396,1.26013778766806,"0704","卷二",2018,107,805,2003,2,63,4,15,830,15,830,1,15,830,3,1,"",1,"",4,"",3,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",2,6,96,96,"",96,"",96,96,96,"",96,"",4,"",3,"",1,1,3,1,1,1,2,5,5,5,6,2,2,2,5,6,3,0,0,1,1,1,0,0,0,0,2,6,"",2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,"disCH",1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,5,3,2,6,2,6,2,2,2,2,5,6,6,7,2,1,1,3,2,4,2,2,3,3,4,"",2,"",1,2,2,2,4,4,2,96,2,996,1,1,2,9996,1,2,2,1,1,1,4,1,1,3,6,2,1,2,2,2,"",6,6,6,6,5,5,2,2,1,1,3,0,180,5,8,1,3,2,"",7,"",10,0,600,4,4,6,4,6,2,4,96,4,96,1,"",15,801,470,531,5223,5220,5,1,1,"",5,2,96,"",54,10,0,1,96,"",996,996,996,9996,9996,96,96,96,96,7,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"",0,96,5,3,2,3,1,1,2,4,96,97,805,2029,4,2,96,96,96,96,4,8,7,5,5,5,6,4,96,96,96,96,96,7,1
"1796",908203,908,5,5,5,5,53,1,1,1.409061276,1.34743171942242,0.890027699387722,0.988691773984696,"0704","卷二",2018,107,801,1850,2,51,3,29,82,29,82,1,16,908,4,5,"印尼華僑",5,"印尼華僑",8,"",1,3,"",3,3,3,1,0,0,0,0,1,0,0,0,"",2,1,97,1,"",22,"屏東農專，但不知道幾專",1,96,2,"",2,"",97,"",3,"",4,4,4,4,1,2,4,2,4,4,3,6,4,2,7,6,7,0,0,0,0,0,0,1,0,0,3,97,"",2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,"likeCH",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,4,4,4,94,3,94,94,5,7,7,7,5,3,1,3,3,3,3,3,1,3,4,"",6,"都可以",3,97,3,4,4,4,1,1,2,996,1,5,2,9996,1,3,3,1,1,1,1,2,2,2,2,2,2,2,4,3,"",4,4,4,4,2,4,3,4,4,1,2,0,120,8,1,8,1,2,"",7,"",0,5,5,9,9,9,9,9,9,2,2,4,96,1,"",16,900,960,940,9111,9131,1,3,6,"",96,2,96,"",60,20,0,2,6,"",48,10,610,6121,6121,97,1,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",3,0,4,5,3,3,3,3,2,3,24,3,801,1945,5,1,97,97,96,96,3,1,19,9,9,9,6,6,5,1,6,6,6,2,4
"1797",908204,908,5,5,5,5,53,1,1,1.409061276,1.34743171942242,1.17589864701994,1.15659291601046,"0704","卷二",2018,107,805,1917,1,54,3,16,908,16,908,1,16,908,4,2,"",2,"",1,"",1,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,1,56,1,"",8,"",1,96,2,"",2,"",3,"",3,"",1,3,1,3,2,2,2,5,2,2,6,2,2,2,6,4,7,0,0,1,0,0,0,0,0,0,4,2,"",2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,"disCH",1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,5,5,5,5,2,2,6,2,2,2,2,6,7,7,7,1,3,1,3,3,1,3,3,3,3,4,"",4,"",3,1,2,4,4,4,1,3,1,1,2,96,2,9996,97,97,97,1,1,1,4,2,2,6,6,2,1,2,5,3,"",6,6,6,2,2,2,2,6,2,1,4,0,240,2,4,5,1,1,"",7,"",2,0,120,9,9,1,1,9,9,4,96,4,96,1,"",16,908,450,410,4321,4131,5,1,1,"",5,2,96,"",40,0,5,4,1,"",42,330,950,9329,9322,1,5,7,96,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,6,4,3,1,2,3,2,4,2,5,805,2005,5,2,5,7,1,96,5,3,7,4,4,4,4,1,5,3,9,9,9,2,3
"1798",908205,908,5,5,5,5,53,1,1,1.409061276,1.34743171942242,0.852069930395816,1.03757335106509,"0704","卷二",2018,107,801,1405,2,33,9,16,909,16,909,1,16,908,2,2,"",2,"",4,"",3,3,"",1,96,6,2,96,96,96,96,96,96,96,96,"",2,1,33,1,"",8,"",1,96,2,"",2,"",97,"",1,"",4,4,4,4,2,2,2,2,2,2,2,2,2,2,6,6,7,0,0,1,0,0,0,0,0,0,2,97,"",1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,"disCH",2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,4,4,3,3,2,2,4,3,94,94,4,8,7,7,7,1,1,1,3,3,1,4,4,4,4,4,"",2,"",4,2,3,4,4,4,1,1,1,1,2,96,2,9996,2,97,97,2,2,2,5,2,2,4,6,4,2,2,4,3,"",5,6,6,4,2,2,2,4,3,1,1,0,60,8,1,8,1,1,"",7,"",0,0,0,96,96,96,96,96,96,96,96,96,96,1,"",16,908,560,513,5120,5122,2,7,96,"",96,2,96,"",63,40,0,1,1,"",63,560,513,5120,5122,1,7,96,96,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"",3,0,5,3,3,3,2,4,2,4,1,97,801,1452,7,1,7,5,1,96,2,0,9,5,5,5,7,7,7,9,5,5,5,7,4
"1799",908206,908,5,5,5,5,53,1,1,1.409061276,1.34743171942242,0.908940530245328,0.901601304845862,"0704","卷二",2018,107,814,1003,1,83,12,16,908,16,908,2,9,507,4,2,"",1,"",4,"",2,11,"",1,96,14,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",11,"",7,"",3,2,3,2,4,1,3,3,3,3,3,2,5,3,5,4,4,0,0,1,1,1,0,0,0,0,2,5,"",2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,"disCH",2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,3,3,5,3,6,3,3,5,5,5,3,7,7,1,3,1,3,2,3,2,2,3,3,4,"",2,"",2,1,1,3,4,4,2,96,1,1,2,96,2,9996,2,3,3,1,1,1,3,1,1,7,6,2,1,2,1,2,"",7,4,2,2,4,4,2,4,2,3,1,0,60,5,3,3,4,2,"",7,"",1,0,60,4,4,1,1,4,6,4,96,4,96,1,"",9,507,830,520,5411,5161,11,1,1,"",1,96,96,"",80,2,10,1,96,"",996,996,996,9996,9996,96,96,96,96,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,"",0,96,4,3,3,3,2,4,2,7,96,7,814,1033,2,3,96,96,1,96,2,2,15,5,5,5,7,3,96,96,96,96,96,1,1
"1800",908207,908,5,5,5,5,53,1,1,1.409061276,1.34743171942242,0.908940530245328,0.901601304845862,"0704","卷二",2018,107,808,1423,1,79,4,16,908,16,908,1,16,908,5,2,"",2,"",4,"",1,18,"",3,4,18,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",19,"",4,"",1,1,3,1,2,1,2,3,3,2,5,2,2,3,5,6,4,0,0,1,0,0,0,0,0,0,2,1,"",2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"disCH",2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,3,5,5,3,2,2,6,2,4,5,2,5,3,2,3,1,1,2,3,3,1,2,2,3,3,4,"",5,"",2,1,3,4,4,4,2,96,2,996,2,96,2,9996,97,3,3,1,1,1,3,2,3,4,2,4,2,4,5,6,"國語、客家語各半",6,3,4,2,5,5,6,4,2,1,1,0,60,2,8,1,4,4,"",7,"",2,15,135,9,1,9,1,9,9,4,96,4,96,13,"",96,9996,996,996,9996,9996,96,96,96,"",96,96,96,"",996,96,96,96,96,"",996,996,996,9996,9996,96,96,96,96,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,5,3,3,2,2,1,1,24,96,97,808,1454,2,3,96,96,96,96,2,4,96,96,96,96,96,96,96,96,96,96,96,3,1
"1801",908209,908,5,5,5,5,53,1,1,1.409061276,1.34743171942242,0.954891490418232,0.947088703207955,"0704","卷二",2018,107,805,1052,1,85,1,16,908,16,908,1,16,908,2,2,"",2,"",9,"",96,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,6,96,96,"",96,"",96,96,96,"",96,"",97,"",97,"",3,3,4,2,6,1,6,2,2,2,6,2,3,3,3,2,7,1,0,1,1,0,0,0,0,0,3,1,"",2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,"likeCH",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,5,6,2,2,2,5,6,7,7,7,1,3,1,3,3,1,3,2,3,3,4,"",2,"",2,1,1,3,4,4,1,4,1,2,2,96,2,9996,3,3,2,1,1,1,4,2,2,6,7,2,2,6,6,1,"",6,6,6,6,2,2,2,6,1,2,1,0,60,5,8,5,1,4,"",7,"",3,30,210,4,9,9,1,9,9,4,96,4,96,1,"",15,830,830,64,310,5164,11,1,1,"",1,96,96,"",90,4,0,1,96,"",996,996,996,9996,9996,96,96,96,96,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,96,4,3,1,3,2,2,1,5,96,11,805,1130,2,2,96,96,1,96,2,5,15,10,10,5,7,3,96,96,96,96,96,4,1
"1802",908210,908,5,5,5,5,53,1,1,1.409061276,1.34743171942242,1.03408501911029,1.02287492597076,"0704","卷二",2018,107,808,1625,1,58,7,16,908,16,908,2,16,908,4,2,"",2,"",4,"",3,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,1,58,1,"",6,"",1,96,2,"",2,"",3,"",3,"",2,2,4,3,6,2,2,2,2,2,6,6,2,2,2,2,7,0,0,1,0,0,0,0,0,0,2,1,"",1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,"disCH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,6,6,6,2,2,3,3,6,7,7,7,1,3,1,3,3,1,4,2,4,4,4,"",3,"",4,2,2,3,4,4,1,4,1,10,1,4,1,2,1,2,2,1,1,1,3,2,2,6,2,2,1,1,2,3,"",2,6,6,6,6,2,2,2,2,1,4,30,270,1,1,5,1,1,"",2,"",2,0,120,9,9,9,1,9,9,3,2,4,96,16,"堅持全職",16,908,10,610,6112,6112,2,6,96,"",96,2,96,"",20,10,0,2,1,"",40,80,431,4311,4121,1,1,1,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"",2,0,4,3,3,2,3,4,1,4,4,7,808,1705,4,2,4,7,2,1,6,3,1,6,6,6,2,4,4,3,4,4,4,4,3
"1803",908213,908,5,5,5,5,53,1,1,1.409061276,1.34743171942242,1.17589864701994,1.15659291601046,"0704","卷二",2018,107,808,1727,1,49,5,16,908,16,908,1,16,908,4,4,"",2,"",4,"",2,8,"",1,96,12,2,96,96,96,96,96,96,96,96,"",1,1,53,1,"",8,"",1,96,2,"",2,"",6,"",3,"",4,3,4,2,3,1,4,2,2,2,6,2,2,2,6,6,7,0,0,1,0,0,0,0,0,0,3,1,"",2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,"disCH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,6,2,6,6,2,2,2,4,7,7,7,1,1,1,1,3,1,4,3,4,3,4,"",4,"",4,97,3,4,4,4,2,96,2,996,1,8,2,9996,3,2,2,1,1,1,4,2,2,6,6,6,2,2,2,3,"",6,6,2,2,2,2,2,2,2,1,2,30,150,8,8,8,5,1,"",7,"",0,0,0,96,96,96,96,96,96,96,96,96,96,10,"",96,9996,420,353,3123,3112,10,1,1,"",4,96,96,"",40,20,0,5,1,"",48,560,513,5120,5122,1,7,96,96,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,5,3,2,3,3,3,1,24,3,3,808,1810,5,2,5,7,96,96,4,0,6,3,3,3,4,6,5,9,5,5,5,3,3
